Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
99,0.266346611,0.230576383,0.277107982,0.213289905,0.238682939,0.184437714,0.212203865,0.184038529,9.85E-04,9.32E-04,1.13E-03,0.002007275,1.05E-03,0.001944813,0.004122786,0.004050771
100,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
101,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
102,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
103,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
104,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
105,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
106,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
107,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
108,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
