Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
48,0.0147387223,0.0021135819,0.0128840719,0.0117663619,0.002983225,0.0032605554,0.0102419704,0.0014409852,0.0000459759,0.0000116055,0.0000469245,0.0000912947,0.0000200574,0.0000358564,0.0001195937,0.0000325646
49,0.0147387223,0.0021135819,0.0128840719,0.0117663619,0.002983225,0.0032605554,0.0102419704,0.0014409852,0.0000459759,0.0000116055,0.0000469245,0.0000912947,0.0000200574,0.0000358564,0.0001195937,0.0000325646
50,0.009502609,0.0034881741,0.0102146023,0.0099510126,0.0039659539,0.0042694211,0.0062937576,0.0020869484,0.0000225742,0.0000144606,0.0000281758,0.0000594858,0.0000200528,0.0000360798,0.0000576355,0.0000359715
51,0.009502609,0.0034881741,0.0102146023,0.0099510126,0.0039659539,0.0042694211,0.0062937576,0.0020869484,0.0000225742,0.0000144606,0.0000281758,0.0000594858,0.0000200528,0.0000360798,0.0000576355,0.0000359715
52,0.009502609,0.0034881741,0.0102146023,0.0099510126,0.0039659539,0.0042694211,0.0062937576,0.0020869484,0.0000225742,0.0000144606,0.0000281758,0.0000594858,0.0000200528,0.0000360798,0.0000576355,0.0000359715
53,0.009502609,0.0034881741,0.0102146023,0.0099510126,0.0039659539,0.0042694211,0.0062937576,0.0020869484,0.0000225742,0.0000144606,0.0000281758,0.0000594858,0.0000200528,0.0000360798,0.0000576355,0.0000359715
54,0.009502609,0.0034881741,0.0102146023,0.0099510126,0.0039659539,0.0042694211,0.0062937576,0.0020869484,0.0000225742,0.0000144606,0.0000281758,0.0000594858,0.0000200528,0.0000360798,0.0000576355,0.0000359715
55,0.0148970064,0.0058160163,0.0157154568,0.0160289492,0.0065636607,0.0069820661,0.0108845971,0.004010682,0.0000301584,0.0000197663,0.0000366005,0.000083755,0.0000267786,0.0000502656,0.0000876021,0.00005612
56,0.0148970064,0.0058160163,0.0157154568,0.0160289492,0.0065636607,0.0069820661,0.0108845971,0.004010682,0.0000301584,0.0000197663,0.0000366005,0.000083755,0.0000267786,0.0000502656,0.0000876021,0.00005612
57,0.0148970064,0.0058160163,0.0157154568,0.0160289492,0.0065636607,0.0069820661,0.0108845971,0.004010682,0.0000301584,0.0000197663,0.0000366005,0.000083755,0.0000267786,0.0000502656,0.0000876021,0.00005612
58,0.0148970064,0.0058160163,0.0157154568,0.0160289492,0.0065636607,0.0069820661,0.0108845971,0.004010682,0.0000301584,0.0000197663,0.0000366005,0.000083755,0.0000267786,0.0000502656,0.0000876021,0.00005612
59,0.0148970064,0.0058160163,0.0157154568,0.0160289492,0.0065636607,0.0069820661,0.0108845971,0.004010682,0.0000301584,0.0000197663,0.0000366005,0.000083755,0.0000267786,0.0000502656,0.0000876021,0.00005612
60,0.0079229317,0.0061297162,0.0119109525,0.015722087,0.0068039764,0.008949575,0.0102358776,0.005300497,0.0000145476,0.0000174912,0.0000248598,0.0000775498,0.0000229131,0.0000581698,0.0000765679,0.0000602318
61,0.0079229317,0.0061297162,0.0119109525,0.015722087,0.0068039764,0.008949575,0.0102358776,0.005300497,0.0000145476,0.0000174912,0.0000248598,0.0000775498,0.0000229131,0.0000581698,0.0000765679,0.0000602318
62,0.0079229317,0.0061297162,0.0119109525,0.015722087,0.0068039764,0.008949575,0.0102358776,0.005300497,0.0000145476,0.0000174912,0.0000248598,0.0000775498,0.0000229131,0.0000581698,0.0000765679,0.0000602318
63,0.0079229317,0.0061297162,0.0119109525,0.015722087,0.0068039764,0.008949575,0.0102358776,0.005300497,0.0000145476,0.0000174912,0.0000248598,0.0000775498,0.0000229131,0.0000581698,0.0000765679,0.0000602318
64,0.0079229317,0.0061297162,0.0119109525,0.015722087,0.0068039764,0.008949575,0.0102358776,0.005300497,0.0000145476,0.0000174912,0.0000248598,0.0000775498,0.0000229131,0.0000581698,0.0000765679,0.0000602318
65,0.0113480781,0.0099897954,0.017036344,0.0219634527,0.0111797728,0.0137850282,0.015696576,0.0091244945,0.0000197341,0.0000248491,0.0000333532,0.0001075415,0.0000324414,0.0000822761,0.000112373,0.0000909441
66,0.0113480781,0.0099897954,0.017036344,0.0219634527,0.0111797728,0.0137850282,0.015696576,0.0091244945,0.0000197341,0.0000248491,0.0000333532,0.0001075415,0.0000324414,0.0000822761,0.000112373,0.0000909441
67,0.0113480781,0.0099897954,0.017036344,0.0219634527,0.0111797728,0.0137850282,0.015696576,0.0091244945,0.0000197341,0.0000248491,0.0000333532,0.0001075415,0.0000324414,0.0000822761,0.000112373,0.0000909441
68,0.0113480781,0.0099897954,0.017036344,0.0219634527,0.0111797728,0.0137850282,0.015696576,0.0091244945,0.0000197341,0.0000248491,0.0000333532,0.0001075415,0.0000324414,0.0000822761,0.000112373,0.0000909441
69,0.0113480781,0.0099897954,0.017036344,0.0219634527,0.0111797728,0.0137850282,0.015696576,0.0091244945,0.0000197341,0.0000248491,0.0000333532,0.0001075415,0.0000324414,0.0000822761,0.000112373,0.0000909441
70,0.0200213454,0.0101521793,0.0170711537,0.0245729896,0.0124801668,0.0155939604,0.018599599,0.0103657949,0.000032443,0.000021485,0.0000307816,0.0001205324,0.0000302496,0.0000851359,0.0001255505,0.0000881026
71,0.0200213454,0.0101521793,0.0170711537,0.0245729896,0.0124801668,0.0155939604,0.018599599,0.0103657949,0.000032443,0.000021485,0.0000307816,0.0001205324,0.0000302496,0.0000851359,0.0001255505,0.0000881026
72,0.0200213454,0.0101521793,0.0170711537,0.0245729896,0.0124801668,0.0155939604,0.018599599,0.0103657949,0.000032443,0.000021485,0.0000307816,0.0001205324,0.0000302496,0.0000851359,0.0001255505,0.0000881026
73,0.0200213454,0.0101521793,0.0170711537,0.0245729896,0.0124801668,0.0155939604,0.018599599,0.0103657949,0.000032443,0.000021485,0.0000307816,0.0001205324,0.0000302496,0.0000851359,0.0001255505,0.0000881026
74,0.0200213454,0.0101521793,0.0170711537,0.0245729896,0.0124801668,0.0155939604,0.018599599,0.0103657949,0.000032443,0.000021485,0.0000307816,0.0001205324,0.0000302496,0.0000851359,0.0001255505,0.0000881026
75,0.0323455968,0.0183742009,0.0278700757,0.0360605801,0.0229610024,0.0251613305,0.0298195935,0.0194565737,0.0000477532,0.0000317556,0.0000449932,0.0001769589,0.0000445859,0.0001237658,0.0001907557,0.0001395731
76,0.0323455968,0.0183742009,0.0278700757,0.0360605801,0.0229610024,0.0251613305,0.0298195935,0.0194565737,0.0000477532,0.0000317556,0.0000449932,0.0001769589,0.0000445859,0.0001237658,0.0001907557,0.0001395731
77,0.0323455968,0.0183742009,0.0278700757,0.0360605801,0.0229610024,0.0251613305,0.0298195935,0.0194565737,0.0000477532,0.0000317556,0.0000449932,0.0001769589,0.0000445859,0.0001237658,0.0001907557,0.0001395731
78,0.0323455968,0.0183742009,0.0278700757,0.0360605801,0.0229610024,0.0251613305,0.0298195935,0.0194565737,0.0000477532,0.0000317556,0.0000449932,0.0001769589,0.0000445859,0.0001237658,0.0001907557,0.0001395731
79,0.0323455968,0.0183742009,0.0278700757,0.0360605801,0.0229610024,0.0251613305,0.0298195935,0.0194565737,0.0000477532,0.0000317556,0.0000449932,0.0001769589,0.0000445859,0.0001237658,0.0001907557,0.0001395731
80,0.0400420177,0.0318716787,0.0352873936,0.0436174077,0.0302467686,0.0340320128,0.037864513,0.0329651654,0.0000549114,0.0000454131,0.000052149,0.0002269374,0.0000472372,0.0001556868,0.0002393661,0.000208694
81,0.0400420177,0.0318716787,0.0352873936,0.0436174077,0.0302467686,0.0340320128,0.037864513,0.0329651654,0.0000549114,0.0000454131,0.000052149,0.0002269374,0.0000472372,0.0001556868,0.0002393661,0.000208694
82,0.0400420177,0.0318716787,0.0352873936,0.0436174077,0.0302467686,0.0340320128,0.037864513,0.0329651654,0.0000549114,0.0000454131,0.000052149,0.0002269374,0.0000472372,0.0001556868,0.0002393661,0.000208694
83,0.0400420177,0.0318716787,0.0352873936,0.0436174077,0.0302467686,0.0340320128,0.037864513,0.0329651654,0.0000549114,0.0000454131,0.000052149,0.0002269374,0.0000472372,0.0001556868,0.0002393661,0.000208694
84,0.0400420177,0.0318716787,0.0352873936,0.0436174077,0.0302467686,0.0340320128,0.037864513,0.0329651654,0.0000549114,0.0000454131,0.000052149,0.0002269374,0.0000472372,0.0001556868,0.0002393661,0.000208694
