Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
102,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
103,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
104,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
105,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
106,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
107,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
108,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
109,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
110,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
111,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
112,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
113,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
114,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
115,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
